Ingredient id,Ingredient name,Ingredient alias
HBIN022553,daechunine S1,NA
HBIN022554,daechunine S10,NA
HBIN022555,daechunine S2,NA
HBIN022556,daechunine S26,NA
HBIN022557,daechunine S27,NA
HBIN022558,daechunine S3,NA
HBIN022559,daechunine S4,NA
HBIN022560,daechunine S5,NA
HBIN022561,daechunine S6,NA
HBIN022562,daechunine S7,NA
HBIN022563,daechunine S8-1,NA
HBIN022564,daechunine S9,NA
HBIN022705,darutoside,stigmasterol-beta-D-...
HBIN022755,Daturic acid,67701-03-5; daturica...
HBIN022771,daucosterol,beta-Sitosterol-beta...
HBIN022819,d-camphene,"(1R)-2,2-Dimethyl-3-..."
HBIN023530,D-glucose,NA
HBIN023807,dihydroalpitolic aci...,NA
HBIN024976,elemicin,Elemicine; elemicin ...
HBIN025318,epiceanothic acid,NA
HBIN025326,epicurcumenol,NA
HBIN025327,epicurzerenone,"6alpha-Ethenyl-6,7-d..."
HBIN026829,Fumarine,C05189; TNP00339; 7-...
HBIN027963,GLO,Glucose (C-14); malt...
HBIN028044,Glucosol,"Corsolic acid; (1S,2..."
HBIN028076,GLY,Tocris-0219; G5417_S...
HBIN028358,gqeieureulactene,NA
HBIN029081,heptadecanoic acid,Heptadecanoate carni...
HBIN029268,hexadecanoic acid,hexadecanoicacid; AC...
HBIN029980,IES,1H-Indole-3-acetic a...
HBIN030634,isocurcumenol,isocurcum enol; LS-6...
HBIN031565,jubanine A,NA
HBIN031566,Jubanine-A,daechucyclopepride I
HBIN031567,jubanine B,NA
HBIN031568,jubanine C,NA
HBIN031569,jubanine D,NA
HBIN031570,jubasaponin Ⅰ,NA
HBIN031585,jujubasaponim Ⅰ,NA
HBIN031586,jujubasaponin IV,jujubasaponin iv
HBIN031587,jujubasaponin IV_qt,NA
HBIN031588,Jujubasaponin V,jujubasaponin v
HBIN031589,Jujubasaponin VI,jujubasaponin vi
HBIN031590,Jujubasaponin VI_qt,NA
HBIN031591,Jujubasaponin V_qt,NA
HBIN031592,Jujubogenin,jujubogenin
HBIN031594,Jujuboside,NA
HBIN031595,jujuboside a,jujuboside A; JuA; J...
HBIN031596,Jujuboside A1,jujuboside a1
HBIN031597,jujuboside A_qt,NA
HBIN031598,jujuboside b,jujuboside B; DTXSID...
HBIN031599,jujuboside b1,NA
HBIN031601,Jujuboside C,jujuboside c
HBIN031602,Jujuboside C_qt,Jujuboside A1_qt
HBIN032992,Leucinum,polyleucine; (S)-2-A...
HBIN033170,lignoceric acid,tetracosoic acid; 46...
HBIN033330,Linoleic,Bio1_001258; KBioSS_...
HBIN033368,Liquidambaric acid,NA
HBIN033583,LPG,"Alanine, L- (7CI,8CI..."
HBIN033751,lupeol,AC-1371; AKOS0159604...
HBIN033890,L-Valin,"L-Valine, homopolyme..."
HBIN034033,Lysicamine,"Oxonuciferine; 1,2-D..."
HBIN034281,Mairin,CCRIS 6748; 3-Hydrox...
HBIN034310,malic acid,AC1Q5W5P; SCHEMBL252...
HBIN034311,malkangunin,NA
HBIN034527,Maslinic acid,maslinic acid; AIDS0...
HBIN034566,Mauritine A,mauritine a
HBIN034568,Mauritine D,mauritine D
HBIN034833,Methose,D-(-)-Fructose; Nevu...
HBIN035214,methyleugenol,"29T9VA6R7M; 1,4-Euge..."
HBIN035598,MLT,NSC9232; 97-67-6; nc...
HBIN035808,Moupinamide,CHEBI:17818; 3-(4-hy...
HBIN036159,myristic acid,1-Tridecanecarboxyli...
HBIN036162,myristicin,4-Methoxy-6-(2-prope...
HBIN036221,N-(2'-hydroxytetraeo...,NA
HBIN036608,neocurdione,"Neocurdione; (6E)-6,..."
HBIN036907,nicotinic acid,Nicangin; 3-Picolini...
HBIN037170,N-nornuciforine,NA
HBIN037367,Nornuciferine,"NORAPORPHINE, 1,2-DI..."
HBIN037549,n-trans-feruloyltyra...,NP-001984; (E)-3-(4-...
HBIN037567,Nuciferin,"Nuciferine; (R)-1,2-..."
HBIN037588,nummularine A,NA
HBIN037940,oleanolic acid,Olean-12-en-28-oic a...
HBIN038023,oleanonic acid,3-OXOOLEANOLIC ACID;...
HBIN038026,oleic acid,Iron trioleate; cis-...
HBIN038680,palmitic acid,HSDB 5001; FEMA No. ...
HBIN038993,PCG,CYCLIC GUANOSINE MON...
HBIN038995,p-coumaric acid,CHEBI:32373; Para-Co...
HBIN040523,Pomolic acid,pomolic acid; AIDS07...
HBIN040754,procurcumenol,Epiprocurcumenol
HBIN040811,Prolinum,(-)-Proline (S)-2-Ca...
HBIN040936,protopine,DTXSID00178935; Bis(...
HBIN040937,Protoporphyrin,553-12-8 (FREE ACID)...
HBIN041495,quercetin,"2-(3,4-dihydroxyphen..."
HBIN042307,riboflavine,130609-39-1; UNII-TL...
HBIN042420,roseoside,NA
HBIN042670,rutin,"2-(3,4-dihydroxyphen..."
HBIN042674,Ruvoside,"3-[(5R,10R,14S)-3-[(..."
HBIN042675,Ruvoside_qt,NA
HBIN042680,(r)-zizyphusine,NA
HBIN042761,safrole,saf role
HBIN043428,(S)-Coclaurine,(1S)-1-[(4-hydroxyph...
HBIN043442,scopoletin,NINDS_000720; 7-hydr...
HBIN043539,Scutianine C,scutianine c
HBIN043607,sederone,NA
HBIN044070,Sinapyl alcohol,404586_ALDRICH; Sina...
HBIN044152,Sitogluside,"(2R,3R,4S,5S,6R)-2-[..."
HBIN044525,spinosin,"(2S,3R,4S,5S,6R)-3,4..."
HBIN044527,spinosin_qt,Flavocommelin_qt
HBIN044531,Spiradine A,spiradine a
HBIN044730,stearic acid,4-02-00-01206 (Beils...
HBIN044735,stearin,Hardened oil; Stearo...
HBIN044797,stepharine,AC1LH1T2; Stepharine...
HBIN044799,Stepholidine,GTPL8370; 0UPX3E69W8...
HBIN044918,stigmasterol,"(3beta,22E)-Stigmast..."
HBIN044939,Stigmasterol-beta-D-...,stigmasterol-beta-d-...
HBIN045073,sucrose,Amerfand; 29253-78-9...
HBIN045194,swertisin,LMPK12110972; 7-O-Me...
HBIN045205,Sylvestrene,499-03-6; 1-METHYL-3...
HBIN045485,tannin,Quebracho extract; W...
HBIN045516,Tar,95330_FLUKA; NCIStru...
HBIN045552,tartaric acid,tartaricacid; LS-188...
HBIN045579,tauremisin,"(3S,3aS,5aR,9R,9aS,9..."
HBIN046021,tetracosanoic acid,tetracosoate; tetrac...
HBIN046150,TGL,Glycowax S 932; Octa...
HBIN046299,Thiamine,(Riboflavin); thiami...
HBIN046705,trans-9-trans-12-lin...,NA
HBIN047135,trimyristin,Tracylglycerol(42:0)...
HBIN047137,triolein,"1352879-45-8; 1,2,3-..."
HBIN047242,Trochol,18211-63-7; C08618; ...
HBIN047555,Uosolic Acid,NA
HBIN047613,ursolic acid,ursolicacid; U6753_S...
HBIN047621,ursonic acid,ursonicacid
HBIN047679,Vaccenic acid,11-Octadecenoyl alco...
HBIN048039,vitamin b1,2-[3-[(6-amino-2-met...
HBIN048040,vitamin b12,NA
HBIN048044,vitamin b5,"3-[[(2R)-2,4-dihydro..."
HBIN048066,Vitamin- G,R0508_SIAL; pentitol...
HBIN048166,Vomifoliol,UNII-1O6H4GI83P comp...
HBIN048174,Vulgarin,Tauremizin; Eudesm-2...
HBIN048342,WLN: Q1R,NSC 8044; Aromatic p...
HBIN049012,Ziziphin,SCHEMBL350002; CHEBI...
HBIN049013,Ziziphin_qt,Jujuboside_qt; Colub...
HBIN049014,ziziphussaponin i,NA
HBIN049015,ziziphussaponin ii,NA
HBIN049016,ziziphussaponin iii,NA
HBIN049017,Zizybeoside Ⅱ,NA
HBIN049018,Zizybeoside I,"(2S,3R,4S,5S,6R)-2-[..."
HBIN049019,zizybeoside II,zizybeoside ii
HBIN049020,zizyberanal acid,NA
HBIN049021,zizyberanalic acid,NA
HBIN049022,zizyberenalicacid,NA
HBIN049023,Zizyphine A,zizyphine a
HBIN049025,zizyphus saponin I,zizyphussaponin i; z...
HBIN049026,Zizyphus saponin II,zizyphus saponin ii;...
HBIN049027,Zizyphus saponin III,zizyphus saponin iii...
HBIN049028,zizyphus saponin I_q...,Zizyphus saponin III...
HBIN049029,zizyvoside Ⅰ,NA
HBIN049030,zizyvoside I,zizyvoside i
HBIN049031,zizyvoside II,zizyvoside ii
HBIN049051,zoomaric acid,cis-Delta(9)-hexadec...
HBIN049068,Zuztvisude I,zuztvisude i
HBIN049168,γ-terpinene,γ- terpinene
HBIN000102,10-dehydrogingerdion...,"AC1NSUAV; (1Z,3Z)-3-..."
HBIN000116,[10]-gingediol,NA
HBIN000117,10-gingediol,1-(4-hydroxy-3-metho...
HBIN000121,10-gingerol,AKOS027420583; 5-hyd...
HBIN000320,"1-(1,5-Dimethyl-4-he...",AC1NSUV1; 1-methyl-4...
HBIN000531,"12,13-Di-acetoxyl-1,...","12,13-di-acetoxyl-1,..."
HBIN000799,"1,2-Dihydrocurcumin","(4Z,6E)-5-Hydroxy-1,..."
HBIN001017,"1,3,3-trimethyltricy...",NA
HBIN001393,"1,4-cadinadiene","1,2,3,4,4a,7-Hexahyd..."
HBIN001474,1-(4-hydroxy-3-metho...,NA
HBIN001477,1-(4-hydroxy-3-metho...,NA
HBIN001481,1-(4-hydroxy-3-metho...,1-(4-hydroxy-3-metho...
HBIN001488,1-(4-Hydroxy-3-metho...,1-(4-hydroxy-3-metho...
HBIN001489,1-(4-hydroxy-3-metho...,NA
HBIN001680,"1,5-epoxy-3-hydroxy-...",NA
HBIN001681,"(+)-1,5-Epoxy-nor-ke...","(+)-1,5-epoxy-nor-ke..."
HBIN002102,"1,8 cineole","Eucalyptol, tested a..."
HBIN002454,"1-cis,5-trans Germac...","1-cis,5-trans germac..."
HBIN002561,1H-Cycloprop(e)azule...,6750-60-3
HBIN003048,"(1R,2R,4R)-Dihydroca...","(1R,2R,5R)-5-Isoprop..."
HBIN003086,"(1R,3aR,4R,7R)-7-iso...","(1R,3aR,4R,7R)-1,4-d..."
HBIN003109,"(1R,3S,5R)-6,6-dimet...",EINECS 243-410-7; (1...
HBIN003117,"(1R,4aR,8aS)-1-isopr...","(1R,4aR,8aS)-7-methy..."
HBIN003134,"(1R,4S,4aR,8aR)-4-is...","(1R,4S,4aR,8aR)-1,6-..."
HBIN003160,"[(1R,5S)-7,7-dimethy...","[(1R,5S)-7,7-dimethy..."
HBIN003224,"(1S,2S)-2-isopropeny...","(1S,2S)-2-isopropeny..."
HBIN003271,"(1S,4aS,8aS)-7-isopr...","(1S,4aS,8aS)-1,4a-di..."
HBIN003278,"(1S,4R,4aR,8aR)-1-is...","(1S,4R,4aR,8aR)-4,7-..."
HBIN003281,"(1S,4R,5R)-1-isoprop...","(1S,4R,5R)-1-isoprop..."
HBIN003295,"(1S,4S)-7-isopropyli...","(1S,4S)-1,4-dimethyl..."
HBIN003303,"(1S,5R)-7,7-dimethyl...",ZINC00968031; InChI=...
HBIN003305,"(1S,5S)-1-isopropyl-...","(1S,5S)-1-isopropyl-..."
HBIN003349,1-thujone,NA
HBIN003373,"(1Z,4E,8E)-2,6,6,9-t...",NA
HBIN003599,"2-[(1R,3S,4S)-3-isop...",EINECS 211-360-5; 2-...
HBIN003602,2-[(1R)-4-methyl-1-c...,acetic acid [1-methy...
HBIN004613,"2,5-Dibutylfuran","Furan, 2,5-dibutyl-"
HBIN004653,"2,5-dimethyl-7-hydro...",38412-47-4; CHEMBL50...
HBIN004935,"2,6-dimethylocta-2,6...","(6E)-2,6-Dimethyl-2,..."
HBIN005137,2-ACETYLPYRROLE,SPBio_002051; InChI=...
HBIN005440,2-caraneol,NA
HBIN005516,2-Decanone,693-54-9; W510637_AL...
HBIN005517,2-Decenal,2-decenal; 3913-71-1...
HBIN005589,"2-ethenyl-1,1-dimeth...",NA
HBIN005660,2-heptanol,189056-EP2380568A1
HBIN005662,2-heptanone,FT-0612484; Methyl A...
HBIN005993,2-methyl-5-acetonyl-...,NA
HBIN006101,2-methyltridec-1-ene,2-Methyl-1-tridecene...
HBIN006132,2-nonanol,SCHEMBL162308; FEMA ...
HBIN006133,2-nonanone,DTXSID2022125; FEMA ...
HBIN006540,"(2R-cis)-1,2,3,4,4a,...","2-[(2R,4aR)-4a,8-dim..."
HBIN006546,(2R)-heptan-2-ol,(R)-(&#8722;)-2-Hept...
HBIN006809,(2S)-heptan-2-ol,340332_ALDRICH; ZINC...
HBIN007594,"3,5-diacetoxy-1-(4-h...","3,5-diacetoxy-1-(4-h..."
HBIN007703,3691-11-0,"(3S,3aS,5R)-5-isopro..."
HBIN008368,3-caraneol,NA
HBIN008400,3-Cyclohexen-1-metha...,NA
HBIN008666,3-hydroxy-4-methoxy ...,3-hydroxy-4-methoxy ...
HBIN009022,3-o-acetyl-2-o-(3-me...,NA
HBIN009023,3-o-acetyl-2-o-(p-hy...,Ningposide C; 3-o-ac...
HBIN009430,3-oxo-olean-12-en-28...,NA
HBIN009514,"(3R,4aR,8aR)-3-isopr...","(3R,4aR,8aR)-5,8a-di..."
HBIN009553,"(3r,5s)-3,5-dihydrox...",NA
HBIN009555,"(3r,5s)-3-acetoxy-5-...",NA
HBIN009556,"(3R,6E,10E)-3,7,11,1...",NA
HBIN009596,"(3S)-3,7-dimethyloct...","(S)-(&#8722;)-3,7-Di..."
HBIN009597,"[(3S)-3,7-dimethyloc...","acetic acid [(3S)-3,..."
HBIN009599,"[(3S)-3,7-dimethyloc...",ZINC02041035; [(1S)-...
HBIN009665,"(3s,5s)-3,5-diacetox...",NA
HBIN009865,"4-(2,6,6-trimethyl-2...",NA
HBIN010129,"4,8,12-trimethyl tri...","4,8,12-trimethyl tri..."
HBIN010150,49070_FLUKA,(&#8722;)-Globulol
HBIN010234,"(4aR,8aR)-3-isopropy...","(4aR,8aR)-5,8a-dimet..."
HBIN010236,"(4aR,9aS)-2,9,9-trim...","(4aR,9aS)-2,9,9-trim..."
HBIN010370,"4-ethenyl-2,2,4-trim...",NA
HBIN010394,4-ethylresorcinol,DB-047495; BC201065;...
HBIN010399,[4]-gingerol,NA
HBIN010400,4-Gingerol,"3-Octanone, 5-hydrox..."
HBIN010401,4-gingesulfonicacid,NA
HBIN010650,4-methyl-1-(1-methyl...,NA
HBIN010785,4'-o-methylglabridin,CHEMBL511536; SCHEMB...
HBIN010863,[(4R)-4-isopropenyl-...,UPCMLD-DP082:001; [(...
HBIN010878,(4S)-1-methyl-4-(6-m...,(4S)-1-methyl-4-(5-m...
HBIN010881,"(4S)-4-[(1Z)-1,5-dim...",(4S)-1-methyl-4-[(2Z...
HBIN010903,"(4S,6S)-cis-Carveol","(1S,5S)-2-methyl-5-p..."
HBIN010990,53111-25-4,"(4aR,9aS)-2,5,9,9-te..."
HBIN011550,[5]-gingerol,NA
HBIN011566,"5-hydroxy-1-(3,4-dih...",NA
HBIN011568,5-hydroxy-1-(4-hydro...,NA
HBIN011569,5-hydroxy-1-(4-hydro...,NA
HBIN011920,(5S)-1-isopropyl-4-m...,(5S)-4-methyl-1-prop...
HBIN011925,"(5s)-5-acetoxy-1,7-b...",NA
HBIN012169,6-acetyl gingerol,NA
HBIN012302,6-Dehydrogingerdione,6-dehydrogingerdione...
HBIN012355,[6]-gingediacetate,NA
HBIN012357,[6]-gingediol,NA
HBIN012358,6-gingediol,NA
HBIN012363,[6]-gingerdione (eno...,[6]-gingerdione(enol...
HBIN012365,[6]-gingerol,(6)-Gingerol; (5S)-5...
HBIN012366,6-gingerol,(6)-Gingerol; (5S)-5...
HBIN012368,6-gingesulfonic acid,6-gingesulfonicacid
HBIN012388,6-hydroxy-2-[2-(4'-m...,6-hydroxy-2-[2-(4'-m...
HBIN012563,6-methylgingediaceta...,NA
HBIN012564,6-methylgingediaceta...,Methyl diacetoxy-[6]...
HBIN012565,6-methylgingediol,"AC1NSYEP; 1-(3,4-dim..."
HBIN012590,6'-o-acethylharpagos...,"AC1O3DIT; [(1S,4aS,5..."
HBIN012602,6'-o-acetylharpagosi...,NA
HBIN012616,6-o-α-d-galactopyran...,NA
HBIN012693,6-O-methylcatalpol,6-O-Methyl catalpol;...
HBIN012750,6-paradol,AKOS028111088; 6-Par...
HBIN012788,(6S)-1-isopropyl-3-i...,(6S)-6-ethenyl-6-met...
HBIN012818,6-shogaol,HY-14616; (e)-1-(4-h...
HBIN013264,7-hydroxy-9-hydroxym...,NA
HBIN013573,(&#8722;)-Alloaromad...,(&#8722;)-allo-Aroma...
HBIN013735,8-geranyloxy psorale...,"9-[(3,7-Dimethyl-2,6..."
HBIN013736,[8]-gingediol,NA
HBIN013737,8-gingediol,AC1NSVU8; 1-(4-hydro...
HBIN013738,8-gingerdione,NA
HBIN013739,(8)-Gingerol,(S)-(+)-5-Hydroxy-1-...
HBIN013741,8-Gingerol,(S)-(+)-[8]-Gingerol...
HBIN013838,8-o-(2-hydroxycinnam...,NA
HBIN013856,8-o-feruloylharpagid...,8- o -feruloylharpag...
HBIN013863,8-(o-methyl-p-coumar...,8-(o-methyl-p-coumar...
HBIN014094,9-ethoxy-aristololac...,NA
HBIN014156,9-Octadecenoic acid ...,35949-86-1; (Z)-octa...
HBIN014399,acetic acid,AI3-02394; NSC132953...
HBIN014458,acetylborneol,NA
HBIN014684,adenine,"1,6-Dihydro-6-iminop..."
HBIN014781,aframodial,"CHEMBL463904; (8S,E)..."
HBIN015210,alloaromadedrene,(+)-AROMADENDRENE; a...
HBIN015211,alloaromadendrene,alloaro-madendrene; ...
HBIN015392,alpha-bergamotene,Bicyclo(3.1.1)hept-2...
HBIN015420,alpha cadinene,"[1R-(1alpha,4aalpha,..."
HBIN015434,.alpha.-Carene,"(1S,6R)-4,7,7-trimet..."
HBIN015447,(-)-alpha-cedrene,(&#8722;)-alpha-Cedr...
HBIN015448,α-cedrene,alpha-cedrene; 469-6...
HBIN015452,.alpha.-cis-bergamot...,(Z)-trans-.alpha.-be...
HBIN015462,α-copaene,alpha-copaene
HBIN015469,alpha-Cubebene,α-cubebene; α- cubeb...
HBIN015476,alpha-curcumene,"AC1MJ1DI; Benzene, 1..."
HBIN015510,alpha-Eudesmol,"92480-60-9; 2-[(2R,4..."
HBIN015515,alpha-Farnesene,alpha-farnesene; CHE...
HBIN015517,α-fenchene,CHEBI:89044; Norborn...
HBIN015524,()-alpha-Funebrene,"47991_FLUKA; ()-1,7-..."
HBIN015533,alpha-Guaiene,"(1S,4S,7R)-1,4-dimet..."
HBIN015580,alpha-limonene,Goldflush II; p-Ment...
HBIN015590,α-Longipinene,α- Longipinene; α-lo...
HBIN015615,.alpha.-Myrcene,2-methyl-6-methylide...
HBIN015633,α-Panasinsene,α-panasinsene
HBIN015651,(-)-alpha-Pinene,CHEBI:28660; ALPHA-P...
HBIN015652,alpha-pinene,"alpha- Pinene; (1R,5..."
HBIN015704,alpha-terpineol,"(S)-alpha,alpha,4-tr..."
HBIN015884,amomumoside_qt,NA
HBIN015945,amylcyclopropane,"Pentane, 1-cycloprop..."
HBIN016381,Antioxidant No. 33,"Phenol, 2,4-di(1,1-d..."
HBIN016568,Arachic acid,n-Eicosanoic acid; I...
HBIN016789,aristolene,AC1LB6P3; Aristol-9-...
HBIN016887,()-Aromadendrene,"(1R,2S,8R,11R)-7-Met..."
HBIN016891,Aromadendrene oxide ...,11070_FLUKA
HBIN017616,bata-caryophyllene,NA
HBIN017652,BB_NC-0668,"(3R,4aS,5R)-3-isopro..."
HBIN017904,"bergamotene (Z,.alph...","(1S,5S,7R)-4,7-dimet..."
HBIN017987,β-bisabolene,"(1S)-bisabola-4,7(11..."
HBIN017992,beta-Bourbonene,(-)-beta-Bourbonene;...
HBIN018012,beta-caryophyllene,"ZINC30726969; 4,11,1..."
HBIN018017,β-cedrene,beta-cedrene; DYLPEF...
HBIN018022,β-cis-ocimene,beta-cis-ocimene
HBIN018025,()-beta-Citronellene,"(S)-()-3,7-Dimethyl-..."
HBIN018026,beta-Citronellol,CHEBI:10360; EINECS ...
HBIN018033,beta-Cubebene,beta-cubebene; 4-Iso...
HBIN018036,beta-Curcumene,JXZQZARENYGJMK-CQSZA...
HBIN018094,beta-elemene,MolPort-020-005-674;...
HBIN018110,β-eudesmol,2-Naphthaleneethanol...
HBIN018116,β-farnesene,DTXSID9047049; JSNRR...
HBIN018117,β-fenchene,beta-fenchene; beta-...
HBIN018138,beta-Gurjunene,"(1aR-(1aalpha,4alpha..."
HBIN018148,β-humulene,"(1E,5E)-1,4,4-trimet..."
HBIN018164,beta-ionone,"(E)-4-(2,6,6-trimeth..."
HBIN018221,β-panasinsene,beta-Phellandrene; b...
HBIN018223,β-patchoulene,beta-patchoulene; β-...
HBIN018231,(-)-beta-Phellandren...,6153-17-9; (6R)-3-me...
HBIN018233,beta-phellandrene,AJ-26730; UNII-V8A8N...
HBIN018241,()-beta-Pinene,"(1R,5R)-6,6-dimethyl..."
HBIN018242,beta-pinene,55963-81-0; Piccolyt...
HBIN018247,beta-Rhodinol,"C11386; (3S)-3,7-dim..."
HBIN018257,β-santalol,(Z)-beta-santalol; 2...
HBIN018263,β-selinene,"ZINC8234293; (4aR,7R..."
HBIN018266,β-sesquiphellandrene,beta-sesqui-phelland...
HBIN018278,beta-sitosterol,24.alpha.-Ethylchole...
HBIN018341,β-thujene,β-thu-jene; 4-methyl...
HBIN018727,borneol,(-)-Borneol; B0525; ...
HBIN018729,(-)-Borneol,"endo-(1R)-1,7,7-Trim..."
HBIN018743,()-Bornyl acetate,ZINC00388664; ()-Ace...
HBIN018966,buergerinin a,NA
HBIN018967,buergerinin b,NA
HBIN018968,buergerinin c,NA
HBIN018969,buergerinin d,NA
HBIN018970,buergerinin e,NA
HBIN018971,buergerinin f,NA
HBIN018972,buergerinin g,NA
HBIN018977,bueropyridinium a,NA
HBIN019207,C09628,"(3R,3aS,8aR)-3-isopr..."
HBIN019336,calarene,CALARENE; .beta.-Gur...
HBIN019449,CAM,SBB012351; W223018_A...
HBIN019487,camphene,CHEMBL506889; CJ-046...
HBIN019493,Campherenol,NCGC00385952-01_C15H...
HBIN019502,camphor,camphor
HBIN019688,caprylic acid,Octanoic acid (mixed...
HBIN019699,Car-3-ene,LMPR01020049; (-)-3-...
HBIN019700,"(+-)-car-3-ene-2,5-d...",NA
HBIN019706,caranine,NA
HBIN019736,carene-3,NA
HBIN020014,cedrol,"(1S,2R,5S,7R,8R)-2,6..."
HBIN020521,CHX,154741_SIAL; Benzene...
HBIN020650,cinerins,NA
HBIN020657,cinnamic acid,"Cinnamic acid, (Z)-;..."
HBIN020819,cis-belta-terpineol,NA
HBIN020826,cis-beta-farnesene,"(6Z)-7,11-dimethyl-3..."
HBIN020831,cis-carveol,"(1R,5R)-(-)-cis-Carv..."
HBIN020875,cis-lanceol,NA
HBIN020886,cis-methylisoeugenol,"3,4-Dimethoxypropeny..."
HBIN020905,"cis-p-2,8-Menthadien...",1-Methyl-4-(1-methyl...
HBIN020907,cis-p-2-menthen- 1-o...,4beta-tert-Butyl-2-c...
HBIN020912,cis-Pinene hydrate,"ZINC01081323; (1R,2R..."
HBIN020976,citral,geranialdehyde; Citr...
HBIN020981,Citraurin beta,(3R)-3-Hydroxy-beta-...
HBIN020994,(-)-Citronellal,(S)-(-)-Citronellal;...
HBIN020996,citronellol,"CHEBI:10360; 3,7 Dim..."
HBIN020998,citronellyl acetate,"AJ-33256; (-)-3,7-Di..."
HBIN021002,citropten,HMS501D13; MolPort-0...
HBIN021312,(-)-Comphene,"310425_ALDRICH; (1S,..."
HBIN021428,coprine,2-amino-5-[(1-hydrox...
HBIN021823,Cubebin,18423-69-3; (-)-Cube...
HBIN022202,CYCLODODECENE,CYCLODODECENE (TRANS...
HBIN022407,Cymol,UN2046; p-methyl cum...
HBIN022445,Cynanuriculoside A,cynanuriculoside a
HBIN022596,d-alpha-pipecoline,d-α-pipecoline
HBIN022815,DBP,NSC 6370; KBio2_0025...
HBIN022899,Decanal,1-Decanal; FEMA No. ...
HBIN023039,Dehydroglaucine,AC1Q4FGT; TimTec1_00...
HBIN023070,Dehydro-p-cymene,1-isopropenyl-4-meth...
HBIN023183,delta7-menthene,1-methylidene-4-prop...
HBIN023190,delta-amorphene,"(1S,8aR)-4,7-dimethy..."
HBIN023204,delta-elemene,delta-Elemene; δ-ele...
HBIN023213,delta-Terpineol,ZINC5439913; 7299-42...
HBIN023748,Diepicedrene-1-oxide,NA
HBIN023762,diethyl sulfide,"1,1,1,2,2-pentadeute..."
HBIN023764,difengpin,"AC1NSUIA; (2,6-dimet..."
HBIN023821,Dihydro-beta-ionone,EINECS 241-318-1; CH...
HBIN023828,Dihydrocapsaicin,CHEBI:46932; Nonanam...
HBIN024062,Dimethyldiethoxysila...,BRN 1736110; Diethox...
HBIN024247,d-isoborneol,NA
HBIN024310,d-limonene,DTXSID1020778; D-Lim...
HBIN024609,(E)-1-(4-hydroxy-3-m...,MEGxp0_001220; 36700...
HBIN024649,(e)-2-nonenal,"2-Nonenal, (2Z)-; 60..."
HBIN024740,"(e)-8β,17-epoxylabd-...","(e)-8beta,17-epoxyla..."
HBIN024822,(e)-citral,geranialdehyde; NCGC...
HBIN024930,EIC,L1376_SIGMA; FEMA No...
HBIN024976,elemicin,Elemicine; elemicin ...
HBIN024978,Elemol,elemol; GFJIQNADMLPF...
HBIN024980,elenolide,AC1NSV1T; [(4S)-2-ox...
HBIN025086,e-nerolidol,NA
HBIN025249,epi-10- .gamma.-Eude...,"2-[(2R,4aS)-4a,8-dim..."
HBIN025276,epibueropyridinium a,NA
HBIN025445,(-)-Epoxycaryophylle...,361992_ALDRICH; 2183...
HBIN025837,Ether,7578-39-4; DIETHYL E...
HBIN025872,ethyl acetate,"ACETIC ACID,METHYL E..."
HBIN025875,ethyl aldehyde,37566-EP2305664A1; G...
HBIN025938,ethylisopropyl sulfi...,NA
HBIN025940,Ethyllaurate,NSC8912; 61630_FLUKA...
HBIN025976,ethylpropionate,NCGC00181035-01; Val...
HBIN025997,ethyl (Z)-3-(4-metho...,(Z)-3-(4-methoxyphen...
HBIN026059,eudesobovatol a,125196-77-2; Eudesob...
HBIN026067,eugenol,EINECS 202-589-1; D0...
HBIN026071,eugenol methyl ether,SCHEMBL219169
HBIN026072,eugenone,"eugenon; 1-(2,4,6-Tr..."
HBIN026252,Euxanthone,"euxanthone; 1,7-dihy..."
HBIN026379,Farnesene,EINECS 207-948-6; 21...
HBIN026382,farnesiferol a,"7-{[(1S,4AS,6R,8AR)-..."
HBIN026385,farnesol,C01126; InChI=1/C15H...
HBIN026386,Farnesol acetate,"(2E,6E)-3,7,11-trime..."
HBIN026388,Farnesyl acetate,Tox21_302688; AKOS02...
HBIN026431,fenchyl alcohol,"(1R)-1,3,3-Trimethyl..."
HBIN026432,fenfangjine a,NA
HBIN026855,Furanodiene,"(5Z,9Z)-3,6,10-trime..."
HBIN027007,galanolactone,4CN-2115; W1487; C17...
HBIN027010,galanthamine,Jilkon hydrobromide;...
HBIN027109,.gamma.-Bisabolene,"(4E)-4-(1,5-dimethyl..."
HBIN027112,gamma-Camphorene,AC1NSTBW; gamma-camp...
HBIN027119,gamma-curcumene,NA
HBIN027527,geraniin,AKOS015965424; CHEBI...
HBIN027528,geraniol,"3,7-DIMETHYL-2,6-OCT..."
HBIN027538,geranyl acetate,"75157-67-4; (E)-3,7-..."
HBIN027541,Geranyl formate,W251402_ALDRICH; 105...
HBIN027547,geranyl propionate,Geranyl n-propanoate...
HBIN027567,Germacrene B,"(1Z,5Z)-1,5-dimethyl..."
HBIN027568,Germacrene D,"C16142; (1E,6E,8S)-8..."
HBIN027572,Germacron,"(3E,7E)-10-isopropyl..."
HBIN027659,Gingerdione,(3Z)-3-HYDROXY-1-(4-...
HBIN027660,Gingerenone A,CHEMBL1086746; CHEBI...
HBIN027661,Gingerenone B,"7-(4-Hydroxy-3,5-dim..."
HBIN027662,gingerenone c,NA
HBIN027665,gingerglycolipid)A,NA
